Date,Interbank Call Loan Rate,CPI,Wholesale Price,Industrial Production,Intl Trade Merch Exports,Intl Trade Merch Imports,FX Rate,CPI_yoy_pct,Wholesale Price_yoy_pct,Industrial Production_yoy_pct,Intl Trade Merch Exports_yoy_pct,Intl Trade Merch Imports_yoy_pct,FX Rate_yoy_pct
2009-05-01,4.724264705882353,75.636108,83.468513,57.128334,135085.25,147284.84375,47.52415,5.580975953435208,-5.388915330162581,-20.755687918392475,-25.40011515992483,-27.538541390887815,10.773863105353133
2009-06-01,4.572434210526316,75.701653,84.410393,62.894421,146643.953125,171745.796875,47.9052857142857,4.43038078582545,-7.336285297262524,-15.52707507410772,-19.189726849393907,-16.275817301928274,8.18584167153682
2009-07-01,4.329166666666667,75.963821,86.87722,64.271637,163295.0,196845.015625,48.146,3.113881218403769,-8.761183177636722,-15.985139670004001,-18.641880660724887,-16.576563356606943,7.0952055814637705
2009-08-01,4.244485294117647,76.160446,86.294151,66.019867,159479.890625,193802.0,48.1607222222222,2.108962737351505,-11.172664837934764,-17.360732557399704,-19.97901222614268,-26.64653851549247,7.3172865944795
2009-09-01,4.112980769230769,76.22599,87.236031,66.4412,167490.984375,174435.609375,48.1394,1.7497825339386042,-8.384358377040558,-13.632671489119396,-15.298539334765382,-23.15429434413193,3.0993867969069555
2009-10-01,4.1333400000000005,76.422615,87.146324,70.620094,174820.875,176358.609375,46.8512727272727,2.1910621315641476,-6.406552182857195,-12.994719136374577,-15.894564439207192,-22.874281047421963,-2.4444539091671658
2009-11-01,4.033653846153846,76.750328,88.043358,73.809151,175643.578125,178455.375,47.0324210526316,2.8094783477399243,-1.6040058740302232,-10.279141927606917,-8.364932132008363,-18.856044509040505,-4.378827694289056
2009-12-01,4.4375,77.143585,89.119789,75.070816,174889.796875,171926.359375,46.4210526315789,3.6091595534709198,2.634296494531796,2.259253827225849,1.2889997978373202,0.3727093694289918,-3.478967182462611
2010-01-01,4.191673333333333,77.471298,89.702858,77.675789,153919.046875,182422.5625,46.0276,4.5092891512460875,5.652403712886445,9.683607908588598,20.01128377762649,15.26210652330715,-2.498668104301993
2010-02-01,4.156266666666666,77.667923,90.33078,66.083786,164805.140625,198466.09375,46.3116,3.9473617468805955,8.337817786239142,35.63521373626863,38.83308268361765,28.485254698468832,-2.675133000101926
