window_scheme,horizon_h,model,tone_spec,n,rmse,mae,naive_rmse,naive_mae,pct_improve_vs_naive_rmse,rmse_ratio_vs_naive
rolling,4,Ridge,POSNEG,47,0.693127898619967,0.5582544820411527,0.485940954651804,0.3363799508214157,-42.63623841226158,1.4263623841226158
rolling,4,Ridge,ToneMean,47,0.6759143188894935,0.5518526277910171,0.485940954651804,0.3363799508214157,-39.09391921366516,1.3909391921366516
rolling,4,SVR,NEG,47,0.6830449168218047,0.4813963122026362,0.485940954651804,0.3363799508214157,-40.56129870988823,1.4056129870988823
rolling,4,SVR,None,47,0.645846879554631,0.4443657234398891,0.485940954651804,0.3363799508214157,-32.906451570315994,1.32906451570316
rolling,4,SVR,POSNEG,47,0.7377390644422882,0.5081291994475039,0.485940954651804,0.3363799508214157,-51.816605984755405,1.5181660598475542
rolling,4,SVR,ToneMean,47,0.6772063911165747,0.470018837393657,0.485940954651804,0.3363799508214157,-39.35981000033635,1.3935981000033635
rolling,5,ElasticNet,NEG,46,0.6946667176170561,0.5693706834269342,0.5931232427330431,0.41809499672285044,-17.120130787003475,1.1712013078700347
rolling,5,ElasticNet,None,46,0.6934066616739674,0.5699639115487605,0.5931232427330431,0.41809499672285044,-16.907686584465978,1.1690768658446598
rolling,5,ElasticNet,POSNEG,46,0.6870957542292838,0.5516187081622843,0.5931232427330431,0.41809499672285044,-15.843673746998402,1.158436737469984
rolling,5,ElasticNet,ToneMean,46,0.6725683829615796,0.5479372414629307,0.5931232427330431,0.41809499672285044,-13.394373125973374,1.1339437312597338
rolling,5,Lasso,NEG,46,0.7072156333097085,0.5785978791557203,0.5931232427330431,0.41809499672285044,-19.235865728502045,1.1923586572850204
rolling,5,Lasso,None,46,0.7057639913776265,0.5792128897515011,0.5931232427330431,0.41809499672285044,-18.991120315155396,1.189911203151554
rolling,5,Lasso,POSNEG,46,0.6989736847558017,0.5611039701388169,0.5931232427330431,0.41809499672285044,-17.84628124418326,1.1784628124418326
rolling,5,Lasso,ToneMean,46,0.6863170407436798,0.5578492884563397,0.5931232427330431,0.41809499672285044,-15.712383413135282,1.1571238341313528
rolling,5,OLS,NEG,46,0.6773477287516982,0.5547873343544284,0.5931232427330431,0.41809499672285044,-14.200166162863306,1.142001661628633
rolling,5,OLS,None,46,0.6758313653131245,0.5551912168244459,0.5931232427330431,0.41809499672285044,-13.944508766672502,1.139445087666725
rolling,5,OLS,POSNEG,46,0.671643133468705,0.5381483818988384,0.5931232427330431,0.41809499672285044,-13.238376964263171,1.1323837696426318
rolling,5,OLS,ToneMean,46,0.6544102439351933,0.532971008117942,0.5931232427330431,0.41809499672285044,-10.332928603463062,1.1033292860346307
rolling,5,Ridge,NEG,46,0.6873387136330579,0.5632177913184406,0.5931232427330431,0.41809499672285044,-15.884636465413301,1.158846364654133
rolling,5,Ridge,None,46,0.6858186257102784,0.5627982196606552,0.5931232427330431,0.41809499672285044,-15.628351124819485,1.1562835112481948
rolling,5,Ridge,POSNEG,46,0.6806317867983483,0.5463561699446305,0.5931232427330431,0.41809499672285044,-14.753855145193109,1.1475385514519312
rolling,5,Ridge,ToneMean,46,0.663479687710156,0.5405826234714751,0.5931232427330431,0.41809499672285044,-11.862027974644624,1.1186202797464462
rolling,5,SVR,NEG,46,0.6643482775041188,0.4866020252845744,0.5931232427330431,0.41809499672285044,-12.008471366402551,1.1200847136640255
rolling,5,SVR,None,46,0.6228894480937619,0.4503464105325815,0.5931232427330431,0.41809499672285044,-5.018553180205789,1.0501855318020579
rolling,5,SVR,POSNEG,46,0.7223920834433174,0.5149021894029486,0.5931232427330431,0.41809499672285044,-21.79460041299655,1.2179460041299655
rolling,5,SVR,ToneMean,46,0.6595660886874201,0.47897244662918903,0.5931232427330431,0.41809499672285044,-11.202198998005215,1.112021989980052
rolling,6,ElasticNet,NEG,45,0.6779809240937098,0.5658025935286158,0.6942245508375836,0.4950871162791631,2.339823148616083,0.9766017685138392
rolling,6,ElasticNet,None,45,0.6764824484159117,0.5671157075513876,0.6942245508375836,0.4950871162791631,2.5556719940638897,0.9744432800593611
rolling,6,ElasticNet,POSNEG,45,0.6653473379247343,0.5424395041256461,0.6942245508375836,0.4950871162791631,4.159635794788423,0.9584036420521158
rolling,6,ElasticNet,ToneMean,45,0.6525472449827755,0.537829641376187,0.6942245508375836,0.4950871162791631,6.003433010907543,0.9399656698909246
rolling,6,Lasso,NEG,45,0.6938952977314518,0.5763768624162254,0.6942245508375836,0.4950871162791631,0.04742746503773314,0.9995257253496227
rolling,6,Lasso,None,45,0.6920884744856215,0.5776437814011308,0.6942245508375836,0.4950871162791631,0.3076924245022639,0.9969230757549774
rolling,6,Lasso,POSNEG,45,0.6791767486407544,0.5513820828781932,0.6942245508375836,0.4950871162791631,2.1675698703933777,0.9783243012960662
rolling,6,Lasso,ToneMean,45,0.6684249702466475,0.5481718803697797,0.6942245508375836,0.4950871162791631,3.7163163647567443,0.9628368363524326
rolling,6,OLS,NEG,45,0.6559091867026463,0.5500083694924359,0.6942245508375836,0.4950871162791631,5.519160059768806,0.944808399402312
rolling,6,OLS,None,45,0.6546648374197946,0.5509076817598534,0.6942245508375836,0.4950871162791631,5.698403113237652,0.9430159688676235
rolling,6,OLS,POSNEG,45,0.6455151070174694,0.5265929703563325,0.6942245508375836,0.4950871162791631,7.016381624842589,0.9298361837515741
rolling,6,OLS,ToneMean,45,0.6308710676940855,0.521889775155086,0.6942245508375836,0.4950871162791631,9.125791225196798,0.908742087748032
rolling,6,Ridge,NEG,45,0.6677667952154591,0.5596241102173376,0.6942245508375836,0.4950871162791631,3.8111235896516686,0.9618887641034833
rolling,6,Ridge,None,45,0.6664589303618613,0.5606666291819704,0.6942245508375836,0.4950871162791631,3.9995157823535625,0.9600048421764644
rolling,6,Ridge,POSNEG,45,0.6564121147985457,0.536458387162871,0.6942245508375836,0.4950871162791631,5.446715474613675,0.9455328452538633
rolling,6,Ridge,ToneMean,45,0.6417052987331467,0.5308197582217307,0.6942245508375836,0.4950871162791631,7.5651677891645095,0.9243483221083549
rolling,6,SVR,NEG,45,0.6460348708350172,0.4795566483299233,0.6942245508375836,0.4950871162791631,6.941511927866198,0.930584880721338
rolling,6,SVR,None,45,0.6084955961667695,0.445922545307348,0.6942245508375836,0.4950871162791631,12.348879705764066,0.8765112029423594
rolling,6,SVR,POSNEG,45,0.7103149922408442,0.5120565128715374,0.6942245508375836,0.4950871162791631,-2.31775747254219,1.023177574725422
rolling,6,SVR,ToneMean,45,0.6575914735846451,0.480286987046703,0.6942245508375836,0.4950871162791631,5.276834016996463,0.9472316598300353
