window_scheme,horizon_h,model,tone_spec,origin_date,y_true,y_pred,error
expanding,1,Lasso,POSNEG,2016-01-01,2.52504,3.999383425329149,-1.474343425329149
expanding,1,Lasso,POSNEG,2016-02-01,2.5197684210526314,3.656844711762199,-1.1370762907095675
expanding,1,Lasso,POSNEG,2016-03-01,2.528319047619048,3.2542649730562694,-0.7259459254372214
expanding,1,Lasso,POSNEG,2016-04-01,2.523847619047619,3.505634992916464,-0.981787373868845
expanding,1,Lasso,POSNEG,2016-05-01,2.525338095238096,4.154374642251836,-1.6290365470137402
expanding,1,Lasso,POSNEG,2016-06-01,2.51565,3.992202524370513,-1.476552524370513
expanding,1,Lasso,POSNEG,2016-07-01,2.5214052631578947,3.559309317564113,-1.0379040544062184
expanding,1,Lasso,POSNEG,2016-08-01,2.517215,3.7252700780828647,-1.2080550780828645
expanding,1,Lasso,POSNEG,2016-09-01,2.514826315789474,3.63193690426705,-1.1171105884775763
expanding,1,Lasso,POSNEG,2016-10-01,2.5058625,3.8296206440517833,-1.3237581440517832
expanding,1,Lasso,POSNEG,2016-11-01,2.5015650000000003,3.638135999899869,-1.1365709998998685
expanding,1,Lasso,POSNEG,2016-12-01,2.518775,3.977521426703809,-1.4587464267038088
expanding,1,Lasso,POSNEG,2017-01-01,2.527788888888889,4.356811436071496,-1.829022547182607
expanding,1,Lasso,POSNEG,2017-02-01,2.51759375,4.467833835488249,-1.950240085488249
expanding,1,Lasso,POSNEG,2017-03-01,2.535536363636364,4.344865258028109,-1.8093288943917445
expanding,1,Lasso,POSNEG,2017-04-01,2.5772411764705883,4.249740861125553,-1.672499684654965
expanding,1,Lasso,POSNEG,2017-05-01,2.57815,3.303984540146031,-0.7258345401460309
expanding,1,Lasso,POSNEG,2017-06-01,2.5543,3.655222349271219,-1.1009223492712188
expanding,1,Lasso,POSNEG,2017-07-01,2.5655,3.272875432261128,-0.7073754322611281
expanding,1,Lasso,POSNEG,2017-08-01,2.553335294117648,2.9445156339504583,-0.3911803398328102
expanding,1,Lasso,POSNEG,2017-09-01,2.5712,3.3697333685534767,-0.7985333685534766
expanding,1,Lasso,POSNEG,2017-10-01,2.65784,3.6410201004599316,-0.9831801004599314
expanding,1,Lasso,POSNEG,2017-11-01,2.69046,4.275032339076576,-1.5845723390765762
expanding,1,Lasso,POSNEG,2017-12-01,3.0855473684210524,4.087906023180322,-1.0023586547592696
expanding,1,Lasso,POSNEG,2018-01-01,3.0982380952380955,4.468714060159619,-1.3704759649215235
expanding,1,Lasso,POSNEG,2018-02-01,3.075673684210526,4.470323066590644,-1.3946493823801176
expanding,1,Lasso,POSNEG,2018-03-01,3.065655,4.3713019985068975,-1.3056469985068975
expanding,1,Lasso,POSNEG,2018-04-01,3.15159,4.522857022962437,-1.3712670229624373
expanding,1,Lasso,POSNEG,2018-05-01,3.30657619047619,4.851393935271155,-1.5448177447949645
expanding,1,Lasso,POSNEG,2018-06-01,3.4621947368421053,4.478221460976828,-1.0160267241347225
expanding,1,Lasso,POSNEG,2018-07-01,3.6392136363636367,4.9867412158127555,-1.3475275794491188
expanding,1,Lasso,POSNEG,2018-08-01,3.934538095238095,5.3064118192635625,-1.3718737240254675
expanding,1,Lasso,POSNEG,2018-09-01,4.20315,4.983651710589583,-0.7805017105895828
expanding,1,Lasso,POSNEG,2018-10-01,4.641321739130435,5.570797313096206,-0.929475573965771
expanding,1,Lasso,POSNEG,2018-11-01,4.782921052631579,5.3220567950063895,-0.5391357423748104
expanding,1,Lasso,POSNEG,2018-12-01,4.948788235294118,4.706940161135133,0.2418480741589848
expanding,1,Lasso,POSNEG,2019-01-01,5.096627272727273,4.43145486180228,0.6651724109249928
expanding,1,Lasso,POSNEG,2019-02-01,5.116333333333333,3.974636803510684,1.1416965298226494
expanding,1,Lasso,POSNEG,2019-03-01,5.169666666666667,4.4301965699946795,0.7394700966719876
expanding,1,Lasso,POSNEG,2019-04-01,5.220527777777778,4.454837802432694,0.7656899753450839
expanding,1,Lasso,POSNEG,2019-05-01,5.035757142857143,4.393866285517121,0.6418908573400222
expanding,1,Lasso,POSNEG,2019-06-01,4.934044444444444,4.424439097873019,0.5096053465714254
expanding,1,Lasso,POSNEG,2019-07-01,4.7935,4.271455845762247,0.5220441542377525
expanding,1,Lasso,POSNEG,2019-08-01,4.410036842105264,4.213110572871996,0.19692626923326717
expanding,1,Lasso,POSNEG,2019-09-01,4.32444761904762,4.042881811072132,0.2815658079754888
expanding,1,Lasso,POSNEG,2019-10-01,4.088347826086957,3.766517707162797,0.3218301189241597
expanding,1,Lasso,POSNEG,2019-11-01,4.01318,3.488801911760537,0.5243780882394633
expanding,1,Lasso,POSNEG,2019-12-01,3.979216666666667,3.7979527518553162,0.18126391481135062
expanding,1,Lasso,ToneMean,2016-01-01,2.52504,3.5087937874996955,-0.9837537874996953
expanding,1,Lasso,ToneMean,2016-02-01,2.5197684210526314,3.6554983506552055,-1.135729929602574
expanding,1,Lasso,ToneMean,2016-03-01,2.528319047619048,3.1448811623526614,-0.6165621147336133
expanding,1,Lasso,ToneMean,2016-04-01,2.523847619047619,3.6492361164849303,-1.1253884974373114
expanding,1,Lasso,ToneMean,2016-05-01,2.525338095238096,4.016129950318881,-1.4907918550807846
expanding,1,Lasso,ToneMean,2016-06-01,2.51565,4.2399352090622555,-1.7242852090622556
expanding,1,Lasso,ToneMean,2016-07-01,2.5214052631578947,3.61987363698913,-1.0984683738312353
expanding,1,Lasso,ToneMean,2016-08-01,2.517215,3.402171801606881,-0.8849568016068807
expanding,1,Lasso,ToneMean,2016-09-01,2.514826315789474,3.383162087849377,-0.8683357720599032
expanding,1,Lasso,ToneMean,2016-10-01,2.5058625,3.4580039170436754,-0.9521414170436753
expanding,1,Lasso,ToneMean,2016-11-01,2.5015650000000003,3.520711413485793,-1.0191464134857928
expanding,1,Lasso,ToneMean,2016-12-01,2.518775,4.09967448640899,-1.5808994864089896
expanding,1,Lasso,ToneMean,2017-01-01,2.527788888888889,3.9187278050520233,-1.3909389161631345
expanding,1,Lasso,ToneMean,2017-02-01,2.51759375,3.956731219612797,-1.4391374696127968
expanding,1,Lasso,ToneMean,2017-03-01,2.535536363636364,4.2568360704878465,-1.7212997068514824
expanding,1,Lasso,ToneMean,2017-04-01,2.5772411764705883,4.189525987935289,-1.6122848114647006
expanding,1,Lasso,ToneMean,2017-05-01,2.57815,3.4414775336775714,-0.8633275336775714
expanding,1,Lasso,ToneMean,2017-06-01,2.5543,3.713331669658037,-1.1590316696580372
expanding,1,Lasso,ToneMean,2017-07-01,2.5655,3.1842811490137537,-0.6187811490137536
expanding,1,Lasso,ToneMean,2017-08-01,2.553335294117648,2.822156689309623,-0.2688213951919747
expanding,1,Lasso,ToneMean,2017-09-01,2.5712,3.637818095884352,-1.0666180958843516
expanding,1,Lasso,ToneMean,2017-10-01,2.65784,3.4178564579216095,-0.7600164579216093
expanding,1,Lasso,ToneMean,2017-11-01,2.69046,4.073335996494186,-1.3828759964941861
expanding,1,Lasso,ToneMean,2017-12-01,3.0855473684210524,4.150033226442573,-1.0644858580215204
expanding,1,Lasso,ToneMean,2018-01-01,3.0982380952380955,4.316063243064904,-1.2178251478268085
expanding,1,Lasso,ToneMean,2018-02-01,3.075673684210526,4.300748433868889,-1.2250747496583627
expanding,1,Lasso,ToneMean,2018-03-01,3.065655,4.380520658306079,-1.3148656583060787
expanding,1,Lasso,ToneMean,2018-04-01,3.15159,4.348796579633124,-1.1972065796331237
expanding,1,Lasso,ToneMean,2018-05-01,3.30657619047619,4.864944398096054,-1.5583682076198642
expanding,1,Lasso,ToneMean,2018-06-01,3.4621947368421053,4.531071122081781,-1.0688763852396757
expanding,1,Lasso,ToneMean,2018-07-01,3.6392136363636367,4.950659320974287,-1.3114456846106504
expanding,1,Lasso,ToneMean,2018-08-01,3.934538095238095,5.271168193034331,-1.336630097796236
expanding,1,Lasso,ToneMean,2018-09-01,4.20315,4.93404412075474,-0.7308941207547397
expanding,1,Lasso,ToneMean,2018-10-01,4.641321739130435,5.345128288145261,-0.7038065490148266
expanding,1,Lasso,ToneMean,2018-11-01,4.782921052631579,5.148636871869019,-0.36571581923744034
expanding,1,Lasso,ToneMean,2018-12-01,4.948788235294118,4.686775765917295,0.2620124693768231
expanding,1,Lasso,ToneMean,2019-01-01,5.096627272727273,4.3473981226765,0.7492291500507724
expanding,1,Lasso,ToneMean,2019-02-01,5.116333333333333,4.589481296730049,0.5268520366032847
expanding,1,Lasso,ToneMean,2019-03-01,5.169666666666667,4.33791291808094,0.8317537485857267
expanding,1,Lasso,ToneMean,2019-04-01,5.220527777777778,4.39593041453471,0.8245973632430683
expanding,1,Lasso,ToneMean,2019-05-01,5.035757142857143,4.313392282945519,0.7223648599116244
expanding,1,Lasso,ToneMean,2019-06-01,4.934044444444444,4.42434570975827,0.5096987346861743
expanding,1,Lasso,ToneMean,2019-07-01,4.7935,4.381457690292557,0.41204230970744327
expanding,1,Lasso,ToneMean,2019-08-01,4.410036842105264,4.215294689406045,0.19474215269921835
expanding,1,Lasso,ToneMean,2019-09-01,4.32444761904762,3.9441815000111795,0.3802661190364409
expanding,1,Lasso,ToneMean,2019-10-01,4.088347826086957,3.6778731403581535,0.4104746857288033
expanding,1,Lasso,ToneMean,2019-11-01,4.01318,3.458808312451846,0.5543716875481541
expanding,1,Lasso,ToneMean,2019-12-01,3.979216666666667,3.728747427405435,0.250469239261232
expanding,1,OLS,NEG,2016-01-01,2.52504,3.4344107697692103,-0.9093707697692102
expanding,1,OLS,NEG,2016-02-01,2.5197684210526314,3.607043511195259,-1.0872750901426276
expanding,1,OLS,NEG,2016-03-01,2.528319047619048,3.192660945391815,-0.6643418977727671
expanding,1,OLS,NEG,2016-04-01,2.523847619047619,3.627116105107202,-1.1032684860595832
expanding,1,OLS,NEG,2016-05-01,2.525338095238096,3.916147459840054,-1.390809364601958
expanding,1,OLS,NEG,2016-06-01,2.51565,4.341447721325743,-1.8257977213257428
expanding,1,OLS,NEG,2016-07-01,2.5214052631578947,3.6743138393885264,-1.1529085762306317
expanding,1,OLS,NEG,2016-08-01,2.517215,3.3918050400683812,-0.874590040068381
expanding,1,OLS,NEG,2016-09-01,2.514826315789474,3.4731863270887087,-0.9583600112992348
expanding,1,OLS,NEG,2016-10-01,2.5058625,3.562503705975927,-1.056641205975927
expanding,1,OLS,NEG,2016-11-01,2.5015650000000003,3.548346273170809,-1.0467812731708088
expanding,1,OLS,NEG,2016-12-01,2.518775,3.889329322786037,-1.3705543227860368
expanding,1,OLS,NEG,2017-01-01,2.527788888888889,4.037042995919034,-1.509254107030145
expanding,1,OLS,NEG,2017-02-01,2.51759375,4.0296868464569435,-1.5120930964569435
expanding,1,OLS,NEG,2017-03-01,2.535536363636364,4.218627995652973,-1.683091632016609
expanding,1,OLS,NEG,2017-04-01,2.5772411764705883,4.151878609230967,-1.5746374327603787
expanding,1,OLS,NEG,2017-05-01,2.57815,3.347814884455719,-0.769664884455719
expanding,1,OLS,NEG,2017-06-01,2.5543,3.665706726903796,-1.111406726903796
expanding,1,OLS,NEG,2017-07-01,2.5655,2.9748270312245313,-0.4093270312245312
expanding,1,OLS,NEG,2017-08-01,2.553335294117648,2.66179800827667,-0.10846271415902198
expanding,1,OLS,NEG,2017-09-01,2.5712,3.5563167696885714,-0.9851167696885712
expanding,1,OLS,NEG,2017-10-01,2.65784,3.2698320987156873,-0.611992098715687
expanding,1,OLS,NEG,2017-11-01,2.69046,4.010362342868469,-1.3199023428684695
expanding,1,OLS,NEG,2017-12-01,3.0855473684210524,4.177741343308148,-1.092193974887096
expanding,1,OLS,NEG,2018-01-01,3.0982380952380955,4.22328127540138,-1.1250431801632845
expanding,1,OLS,NEG,2018-02-01,3.075673684210526,4.158684891689571,-1.083011207479045
expanding,1,OLS,NEG,2018-03-01,3.065655,4.349256762410558,-1.2836017624105582
expanding,1,OLS,NEG,2018-04-01,3.15159,4.204960064765505,-1.0533700647655047
expanding,1,OLS,NEG,2018-05-01,3.30657619047619,4.897243696366717,-1.5906675058905266
expanding,1,OLS,NEG,2018-06-01,3.4621947368421053,4.448636004915075,-0.9864412680729697
expanding,1,OLS,NEG,2018-07-01,3.6392136363636367,5.027654373770713,-1.3884407374070764
expanding,1,OLS,NEG,2018-08-01,3.934538095238095,5.460029821168167,-1.5254917259300718
expanding,1,OLS,NEG,2018-09-01,4.20315,5.0411051804261575,-0.8379551804261576
expanding,1,OLS,NEG,2018-10-01,4.641321739130435,5.408276899387433,-0.7669551602569982
expanding,1,OLS,NEG,2018-11-01,4.782921052631579,5.195559378842795,-0.41263832621121566
expanding,1,OLS,NEG,2018-12-01,4.948788235294118,4.645568977638644,0.3032192576554742
expanding,1,OLS,NEG,2019-01-01,5.096627272727273,4.4278624617450095,0.668764810982263
expanding,1,OLS,NEG,2019-02-01,5.116333333333333,4.607677643546853,0.5086556897864805
expanding,1,OLS,NEG,2019-03-01,5.169666666666667,4.36526151700515,0.804405149661517
expanding,1,OLS,NEG,2019-04-01,5.220527777777778,4.386924720771637,0.8336030570061412
expanding,1,OLS,NEG,2019-05-01,5.035757142857143,4.376018735861657,0.6597384069954861
expanding,1,OLS,NEG,2019-06-01,4.934044444444444,4.480510185955276,0.4535342584891682
expanding,1,OLS,NEG,2019-07-01,4.7935,4.377149700207242,0.41635029979275817
expanding,1,OLS,NEG,2019-08-01,4.410036842105264,4.391029270054713,0.01900757205055026
expanding,1,OLS,NEG,2019-09-01,4.32444761904762,3.863346545967742,0.46110107307987835
expanding,1,OLS,NEG,2019-10-01,4.088347826086957,3.580044542929926,0.5083032831570309
expanding,1,OLS,NEG,2019-11-01,4.01318,3.347690665756425,0.665489334243575
expanding,1,OLS,NEG,2019-12-01,3.979216666666667,3.589522105628669,0.3896945610379978
expanding,1,OLS,None,2016-01-01,2.52504,3.3972125684230297,-0.8721725684230295
expanding,1,OLS,None,2016-02-01,2.5197684210526314,3.611111242818386,-1.0913428217657546
expanding,1,OLS,None,2016-03-01,2.528319047619048,3.1574915738480347,-0.6291725262289867
expanding,1,OLS,None,2016-04-01,2.523847619047619,3.653045880396583,-1.129198261348964
expanding,1,OLS,None,2016-05-01,2.525338095238096,3.9572006982815076,-1.4318626030434114
expanding,1,OLS,None,2016-06-01,2.51565,4.355444961417927,-1.839794961417927
expanding,1,OLS,None,2016-07-01,2.5214052631578947,3.668131042548233,-1.1467257793903385
expanding,1,OLS,None,2016-08-01,2.517215,3.3695138728520413,-0.8522988728520411
expanding,1,OLS,None,2016-09-01,2.514826315789474,3.4098041058197612,-0.8949777900302873
expanding,1,OLS,None,2016-10-01,2.5058625,3.4694889875713275,-0.9636264875713274
expanding,1,OLS,None,2016-11-01,2.5015650000000003,3.516113237131859,-1.0145482371318586
expanding,1,OLS,None,2016-12-01,2.518775,3.9736487261989364,-1.4548737261989362
expanding,1,OLS,None,2017-01-01,2.527788888888889,3.9373402267955013,-1.4095513379066125
expanding,1,OLS,None,2017-02-01,2.51759375,3.9400329332260764,-1.4224391832260763
expanding,1,OLS,None,2017-03-01,2.535536363636364,4.214658661962416,-1.6791222983260514
expanding,1,OLS,None,2017-04-01,2.5772411764705883,4.156620083236838,-1.5793789067662498
expanding,1,OLS,None,2017-05-01,2.57815,3.3628080291374856,-0.7846580291374856
expanding,1,OLS,None,2017-06-01,2.5543,3.6782731687330594,-1.1239731687330594
expanding,1,OLS,None,2017-07-01,2.5655,3.007205461150752,-0.44170546115075204
expanding,1,OLS,None,2017-08-01,2.553335294117648,2.669754676560931,-0.11641938244328287
expanding,1,OLS,None,2017-09-01,2.5712,3.593171667513373,-1.0219716675133728
expanding,1,OLS,None,2017-10-01,2.65784,3.2865743551208864,-0.6287343551208862
expanding,1,OLS,None,2017-11-01,2.69046,4.015010475834133,-1.3245504758341333
expanding,1,OLS,None,2017-12-01,3.0855473684210524,4.18709329944486,-1.1015459310238076
expanding,1,OLS,None,2018-01-01,3.0982380952380955,4.2613476760582785,-1.163109580820183
expanding,1,OLS,None,2018-02-01,3.075673684210526,4.204406628734119,-1.1287329445235925
expanding,1,OLS,None,2018-03-01,3.065655,4.357223831561494,-1.2915688315614937
expanding,1,OLS,None,2018-04-01,3.15159,4.252772345585563,-1.101182345585563
expanding,1,OLS,None,2018-05-01,3.30657619047619,4.889174809623576,-1.5825986191473858
expanding,1,OLS,None,2018-06-01,3.4621947368421053,4.501046358928001,-1.0388516220858954
expanding,1,OLS,None,2018-07-01,3.6392136363636367,5.029396886034775,-1.390183249671138
expanding,1,OLS,None,2018-08-01,3.934538095238095,5.407896971893006,-1.473358876654911
expanding,1,OLS,None,2018-09-01,4.20315,4.996525940227839,-0.7933759402278389
expanding,1,OLS,None,2018-10-01,4.641321739130435,5.4240708980662795,-0.7827491589358448
expanding,1,OLS,None,2018-11-01,4.782921052631579,5.202624638588494,-0.41970358595691515
expanding,1,OLS,None,2018-12-01,4.948788235294118,4.696491208494999,0.2522970267991189
expanding,1,OLS,None,2019-01-01,5.096627272727273,4.384277299976652,0.7123499727506202
expanding,1,OLS,None,2019-02-01,5.116333333333333,4.663866954396404,0.4524663789369292
expanding,1,OLS,None,2019-03-01,5.169666666666667,4.3688171886905405,0.8008494779761266
expanding,1,OLS,None,2019-04-01,5.220527777777778,4.426584028853353,0.7939437489244252
expanding,1,OLS,None,2019-05-01,5.035757142857143,4.364635826506832,0.6711213163503116
expanding,1,OLS,None,2019-06-01,4.934044444444444,4.464073873321916,0.46997057112252794
expanding,1,OLS,None,2019-07-01,4.7935,4.403056424680302,0.390443575319698
expanding,1,OLS,None,2019-08-01,4.410036842105264,4.362556090514832,0.04748075159043186
expanding,1,OLS,None,2019-09-01,4.32444761904762,3.9223822731964177,0.4020653458512027
expanding,1,OLS,None,2019-10-01,4.088347826086957,3.6067381540437755,0.4816096720431813
expanding,1,OLS,None,2019-11-01,4.01318,3.3800292531874554,0.6331507468125448
expanding,1,OLS,None,2019-12-01,3.979216666666667,3.6513549005410324,0.32786176612563445
expanding,1,OLS,POSNEG,2016-01-01,2.52504,3.986191578055604,-1.461151578055604
expanding,1,OLS,POSNEG,2016-02-01,2.5197684210526314,3.6436953096252527,-1.1239268885726212
expanding,1,OLS,POSNEG,2016-03-01,2.528319047619048,3.2378160327304784,-0.7094969851114303
expanding,1,OLS,POSNEG,2016-04-01,2.523847619047619,3.5124873065308004,-0.9886396874831815
expanding,1,OLS,POSNEG,2016-05-01,2.525338095238096,4.19487893066102,-1.6695408354229242
expanding,1,OLS,POSNEG,2016-06-01,2.51565,4.049396839830573,-1.533746839830573
expanding,1,OLS,POSNEG,2016-07-01,2.5214052631578947,3.578636447095577,-1.0572311839376822
expanding,1,OLS,POSNEG,2016-08-01,2.517215,3.737759539408839,-1.2205445394088388
expanding,1,OLS,POSNEG,2016-09-01,2.514826315789474,3.6468121973956262,-1.1319858816061523
expanding,1,OLS,POSNEG,2016-10-01,2.5058625,3.836112874354689,-1.330250374354689
expanding,1,OLS,POSNEG,2016-11-01,2.5015650000000003,3.611966414548431,-1.1104014145484307
expanding,1,OLS,POSNEG,2016-12-01,2.518775,3.9813466231126524,-1.4625716231126522
expanding,1,OLS,POSNEG,2017-01-01,2.527788888888889,4.39814580802509,-1.870356919136201
expanding,1,OLS,POSNEG,2017-02-01,2.51759375,4.455117709408174,-1.9375239594081743
expanding,1,OLS,POSNEG,2017-03-01,2.535536363636364,4.333393742023111,-1.7978573783867464
expanding,1,OLS,POSNEG,2017-04-01,2.5772411764705883,4.225248030665702,-1.6480068541951134
expanding,1,OLS,POSNEG,2017-05-01,2.57815,3.2392067393365713,-0.6610567393365714
expanding,1,OLS,POSNEG,2017-06-01,2.5543,3.6316884613105667,-1.0773884613105666
expanding,1,OLS,POSNEG,2017-07-01,2.5655,3.193966532332894,-0.6284665323328937
expanding,1,OLS,POSNEG,2017-08-01,2.553335294117648,2.859573703249894,-0.30623840913224587
expanding,1,OLS,POSNEG,2017-09-01,2.5712,3.346836019578008,-0.7756360195780077
expanding,1,OLS,POSNEG,2017-10-01,2.65784,3.6040912295608885,-0.9462512295608883
expanding,1,OLS,POSNEG,2017-11-01,2.69046,4.285107893083032,-1.5946478930830326
expanding,1,OLS,POSNEG,2017-12-01,3.0855473684210524,4.106586070264429,-1.0210387018433766
expanding,1,OLS,POSNEG,2018-01-01,3.0982380952380955,4.4927343581167,-1.3944962628786048
expanding,1,OLS,POSNEG,2018-02-01,3.075673684210526,4.45363204337515,-1.3779583591646243
